,Date,US,India,France,Brazil,Germany,United Kingdom,Italy,"Korea, South",Russia,Turkey,Japan,Spain,Vietnam,Australia,Argentina,Netherlands,Iran,Mexico,Colombia,Indonesia,Poland,Portugal,Ukraine,Austria,Taiwan*,Malaysia,Thailand,Israel,Greece,Belgium,Chile,Canada,Czechia,South Africa,Switzerland,Peru,Philippines,Denmark,Romania,Slovakia,Sweden,Iraq,China,Serbia,Bangladesh,Hungary,Singapore,Jordan,Georgia,New Zealand,Ireland,Pakistan,Kazakhstan,Norway,Morocco,Bulgaria,Finland,Croatia,Lithuania,Lebanon,Tunisia,Cuba,Slovenia,Bolivia,Guatemala,Costa Rica,United Arab Emirates,Belarus,Nepal,Ecuador,Uruguay,Mongolia,Panama,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Sri Lanka,Bahrain,Kuwait,Dominican Republic,Burma,Estonia,Cyprus,Moldova,Venezuela,Egypt,Libya,Ethiopia,Honduras,Armenia,Qatar,Oman,Bosnia and Herzegovina,Kenya,North Macedonia,Zambia,Botswana,Albania,Luxembourg,Algeria,Montenegro,Kosovo,Nigeria,Zimbabwe,Mauritius,Uzbekistan,Mozambique,Brunei,Laos,Kyrgyzstan,Iceland,El Salvador,Afghanistan,Maldives,Trinidad and Tobago,Uganda,Namibia,Ghana,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Angola,Barbados,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Fiji,Belize,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Gabon,Burundi,Andorra,Seychelles,Papua New Guinea,Togo,Tanzania,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Timor-Leste,Solomon Islands,Burkina Faso,San Marino,Liechtenstein,Grenada,Tajikistan,South Sudan,Equatorial Guinea,Djibouti,Samoa,Nicaragua,Dominica,Central African Republic,Monaco,Tonga,Gambia,Yemen,Vanuatu,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Guinea-Bissau,Comoros,Sierra Leone,Liberia,Chad,Micronesia,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Kiribati,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Marshall Islands,Holy See,Antarctica,MS Zaandam,"Korea, North"
462,2021-04-18,563247,178769,100893,373671,79914,127518,116927,1801,103834,35926,9649,76981,35,910,59228,17127,66732,212339,68328,43424,62032,16945,41534,12065,11,1378,101,6335,9462,23747,25177,23624,28426,53736,10446,157243,15960,2456,26232,11106,13788,14981,4845,5991,10385,25184,30,8246,3939,28,4836,16316,6373,708,8945,15195,916,6562,3766,6925,9783,525,4159,12648,7221,3071,1554,2423,3083,17703,1908,49,6188,2053,6823,4140,5313,3017,618,594,1448,3418,3206,1092,289,5571,1905,12738,2896,3370,4957,3878,382,1878,7788,2481,4443,1235,671,2342,785,3155,1429,2080,2061,1553,15,638,798,3,0,1549,29,2075,2539,70,153,338,604,771,723,43,325,939,409,561,44,745,1091,1138,274,187,671,271,2,318,542,2208,453,192,1,1446,133,6,123,25,89,119,21,138,194,315,251,433,67,95,670,139,2,0,154,86,56,1,91,114,106,116,0,180,0,75,31,0,170,1126,0,10,10,190,31,66,146,79,85,169,0,0,35,0,0,0,13,0,0,0,0,2,0
465,2021-04-19,563734,180530,101340,375427,80006,127524,117243,1802,104173,36267,9679,77102,35,910,59476,17150,67130,212466,68748,43567,62133,16946,41755,12104,11,1386,104,6341,9540,23782,25277,23668,28532,53757,10458,158364,16048,2460,26381,11172,13788,15026,4845,6026,10497,25381,30,8308,3949,28,4836,16453,6373,709,8952,15412,916,6601,3781,6959,9825,531,4167,12666,7241,3099,1556,2433,3091,17703,1971,50,6189,2056,6834,4169,5384,3047,620,600,1456,3422,3206,1100,292,5591,1925,12778,2908,3392,4963,3895,386,1890,7938,2501,4478,1236,684,2347,786,3160,1438,2080,2061,1553,15,638,800,3,0,1555,29,2078,2546,70,154,339,604,771,727,45,326,939,409,563,44,745,1091,1139,274,187,671,271,2,318,552,2281,454,193,1,1456,136,6,123,25,91,120,21,138,194,316,251,441,69,95,678,139,2,0,154,88,56,1,91,114,106,119,0,180,0,75,31,0,170,1132,0,10,10,190,31,66,146,79,85,169,0,0,35,0,0,0,13,0,0,0,0,2,0
471,2021-04-20,564576,182553,101728,378774,80303,127557,117633,1806,104545,36613,9724,77102,35,910,59792,17179,67525,213048,69177,43777,62734,16951,42129,12132,11,1389,108,6345,9627,23834,25317,23714,28640,53887,10465,158889,16141,2464,26618,11244,13825,15060,4845,6058,10588,25580,30,8372,3959,28,4847,16600,6373,709,8959,15518,919,6643,3793,6995,9918,538,4172,12695,7279,3104,1559,2443,3102,17744,2022,55,6192,2071,6846,4203,5470,3078,620,605,1468,3426,3206,1104,295,5616,1944,12820,2919,3439,4976,3919,391,1909,8025,2519,4509,1236,684,2353,786,3165,1441,2105,2061,1554,15,639,802,3,0,1557,29,2082,2549,71,157,341,608,771,738,49,327,939,411,565,44,748,1095,1142,275,188,671,273,2,318,563,2287,454,194,1,1468,136,6,123,25,91,121,21,139,194,316,251,444,69,97,678,139,2,0,155,88,56,1,91,114,106,123,0,180,0,79,31,0,170,1138,0,10,10,191,31,66,146,79,85,169,0,0,35,0,0,0,13,0,0,0,0,2,0
474,2021-04-21,565460,184657,102041,381971,80634,127577,117997,1808,104937,36975,9774,77364,35,910,60083,17202,67913,213597,69596,44007,63473,16952,42565,12162,11,1400,110,6346,9713,23867,25353,23764,28711,53940,10472,159730,16265,2466,26793,11304,13863,15098,4845,6095,10683,25787,30,8429,3971,28,4856,16698,6373,734,8969,15618,920,6692,3809,7027,9993,547,4176,12731,7309,3115,1561,2453,3112,17804,2083,60,6196,2079,6858,4235,5561,3096,630,607,1482,3435,3206,1109,296,5643,1965,12866,2924,3474,4976,3944,400,1926,8082,2540,4556,1238,684,2358,788,3172,1444,2105,2061,1555,15,640,805,3,0,1561,29,2086,2557,71,157,341,609,772,744,54,327,939,411,570,44,748,1096,1142,277,189,671,274,2,318,569,2289,454,198,1,1483,136,6,123,25,91,121,21,139,194,316,251,451,70,97,689,139,2,0,155,88,56,1,91,114,106,129,0,181,0,85,31,0,171,1147,1,10,10,191,31,66,146,79,85,169,0,0,35,0,0,0,13,0,0,0,0,2,0
477,2021-04-22,566397,186920,102324,384022,80893,127597,118357,1811,105328,37329,9816,77496,35,910,60620,17226,68366,214095,70026,44172,64168,16956,43041,12208,11,1407,117,6346,9788,23909,25532,23823,28787,53995,10476,160521,16370,2468,26943,11357,13882,15128,4845,6130,10781,26001,30,8474,3981,28,4866,16842,6373,735,8976,15618,922,6738,3824,7057,10063,559,4187,12758,7345,3125,1565,2463,3117,17965,2160,67,6198,2088,6869,4274,5633,3115,634,614,1493,3441,3206,1120,296,5668,1987,12914,2936,3496,5047,3969,407,1942,8164,2560,4595,1240,691,2364,790,3181,1451,2115,2061,1555,15,640,805,3,0,1566,29,2089,2561,71,157,341,616,777,751,59,328,939,411,572,44,752,1097,1145,277,191,671,277,2,320,579,2300,454,199,1,1496,136,6,123,25,99,121,21,139,194,316,251,456,70,97,689,139,3,0,156,88,56,1,91,114,106,130,0,181,0,85,31,0,173,1157,1,10,10,191,31,66,146,79,85,169,0,0,35,0,0,0,13,0,0,0,0,2,0
480,2021-04-23,567149,189544,102656,387064,81158,127638,118699,1812,105718,37672,9872,77591,35,910,61176,17245,68746,214504,70446,44346,64707,16957,43483,12233,11,1415,121,6346,9864,23954,25641,23884,28863,54066,10490,161755,16529,2473,27113,11405,13923,15174,4845,6164,10869,26208,30,8514,3992,28,4867,16999,6373,736,8983,15826,922,6784,3840,7090,10170,569,4195,12783,7374,3136,1567,2473,3122,18062,2227,75,6200,2094,6878,4307,5715,3138,634,617,1502,3448,3206,1126,297,5691,2009,12959,2947,3511,5095,3984,413,1942,8203,2583,4628,1245,691,2367,790,3190,1457,2115,2061,1556,16,641,806,3,0,1573,29,2093,2565,71,157,341,622,777,752,61,328,991,412,574,44,752,1097,1145,279,193,671,277,2,321,588,2300,454,201,1,1510,138,6,123,25,99,121,21,139,196,316,251,460,70,97,689,139,3,0,156,89,56,1,91,114,107,132,0,181,0,85,31,0,173,1165,1,10,10,191,31,66,146,79,85,169,0,0,35,0,0,0,13,0,0,0,0,2,0
483,2021-04-24,567909,192311,102873,389830,81444,127670,119021,1813,106108,38011,9926,77591,35,910,61474,17269,69120,214853,70886,44500,65222,16959,43884,12267,12,1426,129,6350,9950,23990,25742,23928,28920,54125,10495,162170,16674,2475,27267,11458,13923,15217,4845,6196,10952,26420,30,8563,4007,28,4872,17117,6373,736,8988,15859,923,6815,3849,7118,10231,581,4203,12812,7395,3143,1569,2483,3136,18158,2283,80,6207,2101,6887,4342,5802,3151,638,620,1511,3451,3206,1137,298,5709,2028,12998,2947,3531,5095,4001,418,1942,8203,2603,4650,1245,691,2372,790,3198,1463,2115,2061,1556,16,642,807,3,0,1578,29,2098,2572,71,157,341,624,777,756,71,328,991,412,577,44,756,1099,1147,281,195,671,279,2,321,593,2300,454,201,1,1526,138,6,124,25,102,121,21,140,196,316,251,462,70,97,689,139,3,0,156,89,56,1,91,114,107,132,0,181,0,85,31,0,173,1175,1,10,10,191,31,67,146,79,85,169,0,0,35,0,0,0,13,0,0,0,0,2,0
486,2021-04-25,568212,195123,103018,391164,81564,127681,119238,1817,106434,38358,9977,77591,35,910,61644,17281,69574,214947,71351,44594,65415,16965,44121,12285,12,1436,140,6352,10007,24024,25856,23966,28962,54148,10504,163206,16783,2476,27394,11495,13923,15257,4845,6227,11053,26625,30,8615,4025,28,4873,17187,6561,736,8992,15907,924,6854,3858,7142,10304,591,4208,12824,7410,3143,1571,2493,3164,18177,2326,83,6209,2102,6900,4371,5900,3167,642,624,1516,3454,3206,1143,299,5730,2047,13049,2996,3551,5141,4018,428,1977,8203,2622,4677,1246,691,2378,790,3207,1465,2134,2062,1557,16,643,807,3,0,1582,29,2103,2582,71,159,341,625,777,760,74,330,991,413,579,44,756,1102,1147,282,198,671,284,2,321,599,2300,454,203,1,1537,138,6,124,25,102,121,21,140,196,316,251,467,70,97,698,144,3,0,156,89,56,1,91,114,107,136,0,181,0,85,32,0,173,1187,1,10,10,191,31,67,146,79,85,169,0,0,35,0,0,0,13,0,0,0,0,2,0
489,2021-04-26,568687,197894,103416,392544,81624,127688,119539,1820,106783,38711,10012,77738,35,910,62087,17295,70070,215113,71799,44771,65437,16965,44323,12313,12,1449,148,6353,10087,24065,25975,24025,29002,54186,10513,163970,16853,2478,27511,11531,13923,15303,4845,6257,11150,26801,30,8660,4043,28,4874,17329,6561,736,8999,16101,924,6905,3869,7171,10352,597,4214,12861,7428,3168,1573,2502,3176,18300,2391,94,6212,2106,6913,4402,6002,3184,647,625,1527,3459,3207,1145,299,5745,2065,13107,3005,3570,5141,4040,437,1983,8350,2643,4714,1248,691,2379,791,3217,1473,2134,2062,1560,16,645,809,3,0,1584,29,2106,2592,71,159,341,628,777,761,79,330,991,413,583,44,756,1104,1147,283,201,671,287,2,322,605,2340,455,208,1,1548,138,6,124,27,105,122,21,141,198,316,252,474,73,97,702,144,3,0,156,90,56,1,91,114,107,138,0,181,0,85,32,0,173,1205,1,10,10,191,32,67,146,79,85,169,0,0,35,0,0,0,13,0,0,0,0,2,0
492,2021-04-27,569357,201187,103763,395625,81968,127705,119912,1821,107167,39057,10075,77855,35,910,62599,17328,70532,215547,72235,44939,65897,16970,44763,12332,12,1462,163,6359,10179,24104,26020,24066,29075,54237,10529,164433,16916,2480,27683,11572,13968,15348,4845,6286,11228,26984,30,8707,4060,28,4884,17530,6561,736,9005,16182,927,6957,3888,7197,10444,604,4221,12885,7453,3186,1578,2512,3194,18389,2452,99,6216,2110,6922,4429,6094,3201,647,626,1535,3462,3207,1148,302,5762,2082,13168,3010,3605,5193,4058,441,1992,8418,2665,4742,1249,702,2383,791,3225,1478,2134,2063,1565,16,646,814,3,0,1589,29,2111,2598,71,161,341,634,779,767,82,331,991,413,587,44,760,1106,1147,285,201,671,291,2,322,614,2349,455,211,1,1559,138,6,124,27,105,122,21,141,198,316,253,476,74,97,713,144,3,0,156,90,56,1,91,114,107,142,0,181,0,87,32,0,174,1207,1,10,11,191,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
495,2021-04-28,570336,204832,104078,398637,82280,127734,120256,1825,107547,39398,10126,77943,35,910,62947,17339,70966,215918,72725,45116,66533,16973,45211,12361,12,1477,178,6361,10242,24140,26073,24118,29141,54285,10537,165485,17031,2482,27833,11611,14000,15392,4845,6312,11305,27172,30,8754,4077,28,4896,17680,6561,753,9015,16278,929,7001,3906,7224,10563,614,4236,12920,7478,3202,1580,2522,3211,18470,2497,104,6222,2118,6935,4461,6196,3206,661,632,1546,3467,3209,1148,304,5780,2099,13219,3019,3639,5212,4071,445,2001,8464,2688,4772,1249,702,2386,792,3234,1485,2134,2063,1565,16,646,814,3,0,1592,29,2117,2611,72,163,341,638,779,770,88,332,991,413,591,44,763,1107,1147,286,201,671,293,2,323,631,2349,455,213,1,1572,138,6,125,27,107,122,21,141,198,316,254,477,74,99,713,144,3,0,157,90,56,1,91,114,107,142,0,182,0,87,32,0,174,1216,1,10,11,191,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
498,2021-04-29,571221,208330,104384,401669,82544,127759,120544,1828,107902,39737,10204,78080,35,910,63508,17372,71351,216447,73230,45334,67073,16974,45607,12385,12,1492,188,6362,10315,24185,26247,24170,29213,54331,10544,166236,17145,2484,27971,11647,14002,15433,4845,6337,11393,27358,30,8801,4095,28,4899,17811,6561,754,9020,16368,931,7040,3921,7249,10641,632,4243,12920,7500,3217,1584,2532,3246,18552,2563,112,6227,2125,6946,4490,6302,3231,661,639,1554,3471,3209,1158,307,5795,2117,13278,3023,3658,5261,4087,450,2010,8512,2707,4818,1250,712,2389,794,3244,1492,2134,2063,1567,16,647,814,3,0,1598,29,2120,2618,73,165,342,638,779,770,91,333,1107,413,594,44,763,1107,1148,286,201,671,295,2,323,637,2349,455,213,1,1583,138,6,125,27,107,123,21,144,198,316,254,481,74,99,713,144,3,0,157,90,56,1,91,114,112,143,0,182,0,88,32,0,174,1222,1,10,11,191,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
504,2021-04-30,572025,211853,104676,404530,82850,127775,120807,1831,108290,40131,10243,78216,35,910,63865,17398,71758,216907,73720,45521,67502,16974,45923,12416,12,1506,203,6363,10381,24230,26353,24220,29267,54350,10555,166701,17234,2484,28109,11684,14048,15465,4845,6362,11450,27540,30,8836,4110,28,4903,17957,6561,756,9023,16399,932,7081,3931,7278,10722,644,4250,12951,7524,3231,1587,2542,3279,18631,2616,118,6232,2131,6957,4517,6385,3249,678,646,1563,3480,3209,1161,309,5812,2136,13339,3029,3688,5281,4108,458,2010,8551,2724,4855,1251,712,2394,796,3253,1495,2134,2063,1567,16,649,814,3,0,1604,29,2124,2625,73,169,342,642,779,778,93,335,1107,413,596,44,766,1107,1148,286,204,671,296,2,323,643,2349,455,217,1,1592,139,6,125,27,107,123,21,144,199,316,254,484,74,99,713,144,3,0,157,90,56,1,91,115,112,143,0,182,0,88,32,0,174,1226,1,10,11,191,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
525,2021-05-01,572772,215542,104868,406770,83082,127782,121033,1833,108675,40504,10326,78216,35,910,64096,17421,72090,217168,73992,45652,67924,16976,46281,12443,12,1521,224,6363,10453,24258,26457,24262,29316,54406,10565,167398,17354,2490,28194,11732,14048,15498,4846,6386,11510,27701,31,8871,4130,28,4906,18070,6561,756,9026,16444,934,7130,3942,7302,10808,654,4258,13009,7543,3231,1591,2552,3298,18724,2669,121,6235,2139,6968,4538,6476,3249,687,648,1569,3487,3209,1166,313,5826,2155,13402,3029,3709,5318,4128,465,2010,8551,2744,4891,1251,712,2396,796,3261,1502,2134,2063,1568,16,650,814,3,0,1612,29,2124,2631,73,171,342,643,779,779,96,335,1107,415,600,44,768,1109,1148,286,204,671,298,2,323,654,2349,455,220,1,1598,139,6,125,27,115,123,21,144,199,316,254,485,74,99,713,144,3,0,157,90,56,1,91,115,112,145,0,182,0,88,32,0,174,1229,1,10,11,191,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
558,2021-05-02,573094,218959,104982,408036,83192,127796,121177,1834,109011,40844,10387,78216,35,910,64252,17425,72484,217233,74477,45796,68068,16977,46447,12461,12,1533,245,6366,10453,24291,26561,24301,29343,54417,10571,168120,17431,2491,28282,11766,14048,15536,4846,6409,11579,27802,31,8897,4151,28,4906,18149,6758,756,9028,16492,934,7182,3955,7324,10868,664,4263,13009,7558,3231,1593,2562,3325,18740,2724,125,6238,2144,6979,4561,6572,3272,696,651,1578,3493,3209,1168,314,5838,2172,13469,3039,3726,5318,4139,472,2043,8551,2763,4936,1253,712,2397,796,3270,1505,2134,2063,1570,17,652,815,3,0,1619,29,2132,2637,74,174,342,643,779,784,103,337,1107,416,602,44,768,1110,1148,286,207,671,299,2,323,666,2349,455,223,1,1603,139,6,127,28,115,123,21,145,209,318,254,489,74,99,713,144,4,0,157,90,56,1,91,115,112,146,0,182,0,88,32,0,175,1233,1,10,11,191,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
591,2021-05-03,573570,222408,105293,409161,83276,127797,121433,1840,109341,41191,10436,78293,35,910,64792,17443,72875,217345,75164,45949,68105,16977,46607,12492,12,1551,276,6367,10587,24322,26659,24342,29365,54452,10578,169073,17525,2491,28380,11807,14048,15566,4846,6432,11644,27908,31,8925,4163,28,4906,18310,6758,757,9032,16548,936,7218,3964,7345,10915,675,4269,13035,7578,3290,1596,2572,3362,18765,2796,131,6244,2154,6992,4580,6653,3283,709,657,1590,3499,3209,1172,315,5850,2189,13531,3047,3757,5367,4149,480,2053,8551,2781,4961,1253,724,2399,800,3280,1510,2134,2063,1573,17,653,815,3,0,1622,29,2134,2642,74,179,342,643,779,790,106,337,1107,416,603,44,768,1111,1148,287,207,671,303,2,323,677,2349,455,226,1,1610,140,6,127,28,115,123,21,146,210,318,254,491,74,100,713,147,4,0,157,90,57,1,91,115,112,146,0,182,0,88,32,0,175,1239,1,12,11,191,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
600,2021-05-04,574450,226188,105550,412140,83591,127803,121738,1847,109670,41527,10486,78399,35,910,65202,17475,73219,217740,75627,46137,68133,16981,46781,12523,12,1574,303,6369,10668,24367,26696,24397,29421,54511,10582,169534,17622,2492,28474,11855,14091,15608,4846,6456,11705,28045,31,8955,4183,28,4908,18310,6758,757,9038,16609,936,7264,3981,7368,11016,686,4273,13035,7606,3310,1598,2582,3417,18863,2861,137,6248,2159,7006,4597,6722,3296,709,662,1601,3504,3209,1177,322,5869,2208,13591,3049,3772,5386,4165,483,2062,8713,2805,4992,1254,724,2402,800,3289,1516,2134,2063,1574,17,655,817,3,0,1630,29,2137,2648,74,185,342,643,780,793,107,337,1107,416,609,45,770,1111,1149,291,212,671,306,2,323,682,2365,455,228,1,1617,140,6,127,28,121,123,21,146,210,318,257,492,74,100,721,147,4,0,161,90,57,1,91,115,112,147,0,182,0,91,32,0,175,1240,1,12,11,192,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
603,2021-05-05,575266,230168,105794,414911,83876,127830,122005,1851,110022,41883,10546,78566,35,910,65865,17501,73568,218007,76015,46349,68482,16983,46950,12547,12,1591,318,6370,10764,24406,26726,24451,29479,54557,10593,170200,17800,2492,28616,11886,14151,15640,4846,6478,11755,28173,31,8988,4207,28,4915,18429,6758,767,9043,16773,936,7315,3997,7390,11122,694,4279,13082,7642,3326,1601,2592,3475,18907,2918,142,6252,2166,7018,4617,6798,3317,734,664,1610,3509,3210,1183,327,5892,2226,13655,3058,3795,5439,4178,489,2071,8736,2825,5016,1255,724,2403,800,3299,1521,2134,2065,1574,17,655,818,3,0,1637,29,2141,2654,74,189,343,667,783,794,110,338,1107,416,618,45,770,1114,1151,291,212,671,308,2,323,690,2365,456,229,1,1625,140,6,127,28,121,123,21,148,210,319,260,493,74,100,721,147,4,0,161,90,57,1,91,115,112,147,0,183,0,91,32,0,175,1260,1,12,11,192,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
606,2021-05-06,576063,234083,106013,417447,84126,127843,122263,1860,110366,42187,10611,78726,35,910,66263,17525,73906,218173,76414,46496,68993,16988,47331,12574,12,1610,336,6374,10847,24444,26895,24490,29521,54620,10598,170905,17991,2494,28710,11920,14158,15673,4846,6499,11796,28297,31,9014,4227,28,4921,18677,6758,767,9049,16800,937,7355,4007,7415,11208,701,4282,13151,7677,3341,1604,2602,3529,19018,2972,145,6255,2178,7032,4635,6883,3326,745,670,1621,3514,3210,1187,328,5912,2244,13714,3059,3822,5502,4192,493,2083,8762,2850,5042,1256,734,2406,801,3307,1526,2203,2065,1575,17,657,819,3,0,1640,29,2143,2664,77,191,345,674,783,798,114,338,1152,416,622,45,770,1116,1152,291,213,671,310,3,323,695,2365,456,230,1,1631,140,6,127,28,121,123,21,148,211,319,263,493,75,100,745,147,4,0,162,90,57,1,91,115,112,148,0,183,0,93,32,0,175,1265,1,12,12,192,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
609,2021-05-07,576820,238270,106264,419633,84410,127858,122470,1865,110735,42465,10759,78792,35,910,66872,17547,74241,218657,76867,46663,69445,16989,47717,12594,12,1632,363,6375,10910,24483,27004,24530,29608,54687,10608,171563,18099,2496,28799,11946,14173,15702,4846,6519,11833,28403,31,9047,4245,28,4918,18797,6758,767,9057,16886,939,7388,4023,7436,11277,713,4285,13151,7695,3365,1607,2612,3579,19061,3032,150,6258,2197,7045,4650,6974,3338,764,674,1628,3517,3210,1193,329,5929,2263,13779,3063,3840,5585,4209,496,2083,8790,2865,5067,1256,734,2408,801,3315,1533,2207,2065,1576,17,660,820,3,0,1643,29,2146,2673,82,196,346,682,783,801,114,338,1152,417,628,45,772,1116,1152,291,214,671,314,3,323,701,2365,456,231,1,1639,142,6,127,28,121,124,21,149,212,319,263,497,75,100,745,148,4,0,162,90,57,1,91,115,112,148,0,183,0,93,32,0,175,1269,1,12,12,192,32,67,146,79,85,170,0,0,35,0,0,0,13,0,0,0,0,2,0
612,2021-05-08,577454,242347,106440,421715,84648,127863,122694,1874,111097,42746,10845,78792,35,910,67042,17578,74524,218928,77359,46842,69866,16991,48095,12617,12,1657,382,6376,10978,24511,27101,24569,29647,54687,10612,172525,18269,2498,28903,11990,14173,15741,4846,6519,11878,28504,31,9076,4263,28,4919,18915,6758,767,9064,16902,940,7424,4029,7460,11350,722,4286,13205,7717,3365,1610,2622,3632,19137,3082,153,6265,2208,7059,4666,7050,3351,786,678,1635,3523,3210,1195,333,5943,2280,13845,3063,3871,5617,4225,502,2083,8790,2883,5079,1257,734,2411,801,3321,1536,2207,2065,1576,17,662,821,3,0,1649,29,2150,2683,83,203,346,683,783,803,114,338,1152,417,630,45,772,1117,1153,291,214,671,323,3,323,716,2365,456,232,1,1648,143,6,127,28,121,124,21,150,212,319,263,499,75,100,747,148,4,0,162,90,57,1,91,115,112,149,0,183,0,93,32,0,175,1270,1,12,12,192,32,67,146,79,85,171,0,0,35,0,0,0,13,0,0,0,0,2,0
615,2021-05-09,577711,246116,106555,422637,84775,127865,122833,1875,111425,43029,10910,78792,35,910,67325,17582,74910,218985,77854,47012,70012,16992,48294,12640,12,1683,399,6377,11029,24551,27218,24627,29667,54735,10618,173103,18472,2498,28966,12019,14173,15771,4846,6558,11934,28602,31,9076,4281,28,4921,18993,6976,767,9072,16929,940,7469,4039,7486,11429,732,4293,13205,7733,3365,1613,2632,3720,19222,3122,158,6271,2212,7072,4680,7130,3358,801,685,1645,3532,3210,1201,335,5952,2291,13904,3070,3888,5617,4234,508,2120,8790,2895,5093,1257,734,2412,801,3328,1540,2207,2065,1576,17,662,823,3,1,1655,29,2154,2686,84,211,346,689,783,806,120,338,1152,417,633,45,772,1119,1153,291,215,671,325,3,323,722,2365,456,232,1,1657,143,6,127,28,121,124,21,150,212,319,263,500,75,100,747,148,4,0,162,90,57,1,91,115,112,149,0,183,0,93,32,0,175,1271,1,12,12,192,32,67,146,79,85,171,0,0,35,0,0,0,13,0,0,0,0,2,0
528,2021-05-10,578100,249992,106847,423748,84829,127870,123031,1879,111740,43311,10981,78895,35,910,67821,17602,75261,219089,78342,47218,70034,16993,48419,12656,12,1700,421,6378,11089,24583,27318,24683,29711,54825,10621,173446,18562,2498,29034,12051,14173,15800,4846,6576,11972,28693,31,9125,4305,28,4921,19106,6976,767,9077,17045,940,7503,4052,7507,11468,741,4299,13228,7736,3430,1615,2642,3859,19242,3171,165,6277,2213,7085,4698,7209,3378,827,691,1652,3540,3210,1204,337,5958,2304,13972,3072,3897,5665,4249,512,2138,8862,2907,5109,1257,751,2416,804,3335,1544,2207,2065,1576,17,662,825,3,1,1660,29,2158,2698,87,215,346,691,783,809,126,338,1152,417,636,45,772,1120,1153,291,218,671,327,3,323,729,2446,456,235,1,1664,143,6,127,28,121,125,21,150,214,319,263,502,75,100,747,148,5,0,162,90,57,1,91,115,112,149,0,183,0,93,32,0,175,1275,1,12,12,192,32,67,146,79,85,171,0,0,35,0,0,0,13,0,0,0,0,2,0
531,2021-05-11,578785,254197,107098,425993,85112,127890,123282,1884,112063,43589,11094,79100,35,910,68311,17648,75568,219323,78771,47465,70336,16994,48544,12681,12,1722,452,6378,11141,24609,27356,24715,29749,54896,10625,174328,18620,2500,29135,12077,14217,15834,4846,6594,12005,28792,31,9151,4336,28,4929,19210,6976,767,9083,17104,941,7549,4061,7527,11556,755,4302,13258,7776,3456,1617,2652,4084,19286,3208,167,6282,2217,7098,4713,7284,3393,850,697,1660,3550,3210,1206,338,5970,2320,14033,3077,3911,5789,4256,516,2148,8912,2928,5135,1258,751,2420,806,3343,1545,2218,2065,1579,17,664,826,3,1,1667,29,2164,2710,87,224,346,696,783,814,131,340,1152,417,639,45,775,1120,1153,292,220,671,331,3,323,732,2446,456,236,1,1670,143,6,127,28,130,125,21,151,214,319,264,506,75,101,753,148,5,0,164,90,57,1,91,115,112,151,0,183,0,93,32,0,175,1276,1,12,12,192,32,67,146,79,85,172,0,0,35,0,0,0,13,0,0,0,0,2,0
534,2021-05-12,579572,258317,107282,428574,85380,127901,123544,1891,112410,43821,11200,79208,35,910,68807,17664,75934,219590,79261,47617,70679,16998,48908,12697,12,1761,486,6379,11211,24630,27384,24769,29787,54968,10628,174855,18714,2500,29233,12096,14267,15855,4846,6611,12045,28888,31,9151,4363,28,4937,19336,6976,774,9088,17150,942,7589,4068,7549,11637,768,4304,13308,7815,3482,1619,2661,4252,19349,3252,179,6285,2223,7111,4726,7358,3401,850,705,1669,3554,3211,1210,340,5981,2337,14091,3082,3938,5853,4272,519,2148,8943,2950,5151,1259,751,2423,806,3350,1548,2222,2066,1579,17,666,826,3,1,1675,29,2168,2713,87,235,346,702,783,820,136,340,1152,417,645,46,775,1121,1153,292,220,671,331,3,323,738,2446,457,238,1,1676,143,6,127,30,130,125,21,151,215,319,266,507,75,101,753,148,5,0,164,90,57,1,91,115,112,151,0,184,0,95,32,0,175,1277,1,12,12,192,32,67,146,79,85,172,0,0,35,0,0,0,13,0,0,0,0,2,0
